clip_id,num_models,agreement_rate,prediction_entropy,mean_confidence,majority_class_id,majority_label,majority_vote_count,vote_count_0_Highly Disengage,vote_proportion_0_Highly Disengage,vote_count_1_Disengage,vote_proportion_1_Disengage,vote_count_2_Engage,vote_proportion_2_Engage,vote_count_3_Highly Engage,vote_proportion_3_Highly Engage,predicted_id__openface_mlp/weighted_ce,predicted_label__openface_mlp/weighted_ce,confidence__openface_mlp/weighted_ce,predicted_id__lstm/weighted_ce,predicted_label__lstm/weighted_ce,confidence__lstm/weighted_ce,predicted_id__transformer/ce,predicted_label__transformer/ce,confidence__transformer/ce,predicted_id__temporal_cnn/weighted_ce,predicted_label__temporal_cnn/weighted_ce,confidence__temporal_cnn/weighted_ce,predicted_id__i3d_mlp/ce,predicted_label__i3d_mlp/ce,confidence__i3d_mlp/ce,predicted_id__openface_tcn_i3d_fusion/ce,predicted_label__openface_tcn_i3d_fusion/ce,confidence__openface_tcn_i3d_fusion/ce
first_quarter_0027_10s,6,0.26666666666666666,0.7295739585136225,0.5400456140438715,1,Disengage,3,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0,0.0,1,Disengage,0.2911412417888641,0,Highly Disengage,0.4559655487537384,2,Engage,0.5109539031982422,2,Engage,0.999929428100586,1,Disengage,0.3656736314296722,1,Disengage,0.6166099309921265
first_quarter_0031_10s,6,0.13333333333333333,0.9591479170272448,0.6347099294265112,2,Engage,2,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,2,0.3333333333333333,1,Disengage,0.2907699346542358,0,Highly Disengage,0.6189848184585571,2,Engage,0.8443310260772705,2,Engage,0.9969111084938048,3,Highly Engage,0.6951846480369568,3,Highly Engage,0.3620780408382416
first_quarter_0032_10s,6,0.26666666666666666,0.7295739585136225,0.6814130494991938,3,Highly Engage,3,0,0.0,2,0.3333333333333333,1,0.16666666666666666,3,0.5,3,Highly Engage,0.6076960563659668,3,Highly Engage,0.866507887840271,1,Disengage,0.4223808050155639,3,Highly Engage,0.9670832753181458,2,Engage,0.727485716342926,1,Disengage,0.4973245561122894
first_quarter_0038_10s,6,0.13333333333333333,0.9591479170272448,0.6040155390898386,0,Highly Disengage,2,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,3,Highly Engage,0.3868160545825958,0,Highly Disengage,0.4775146543979645,1,Disengage,0.3754927515983581,3,Highly Engage,0.9999072551727296,2,Engage,0.527014970779419,0,Highly Disengage,0.8573475480079651
first_quarter_0039_10s,6,0.4,0.6258145836939114,0.6664498249689738,2,Engage,4,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.0,2,Engage,0.2898933887481689,0,Highly Disengage,0.5765250325202942,2,Engage,0.6530853509902954,2,Engage,0.9696574211120604,2,Engage,0.6986557841300964,1,Disengage,0.8108819723129272
first_quarter_0041_10s,6,0.4666666666666667,0.4591479170272447,0.7096520562966665,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.387670636177063,1,Disengage,0.5261237025260925,2,Engage,0.6329966187477112,1,Disengage,0.938731610774994,2,Engage,0.9146023988723756,1,Disengage,0.8577873706817627
first_quarter_0042_10s,6,0.26666666666666666,0.7295739585136223,0.5590386390686035,1,Disengage,3,2,0.3333333333333333,3,0.5,1,0.16666666666666666,0,0.0,0,Highly Disengage,0.2982017993927002,1,Disengage,0.5203392505645752,0,Highly Disengage,0.380182683467865,1,Disengage,0.6899495124816895,2,Engage,0.6823044419288635,1,Disengage,0.7832541465759277
first_quarter_0044_10s,6,0.4,0.6258145836939114,0.577258288860321,1,Disengage,4,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,0,0.0,1,Disengage,0.2879795432090759,1,Disengage,0.6309328675270081,0,Highly Disengage,0.5387772917747498,1,Disengage,0.8722983598709106,2,Engage,0.5773893594741821,1,Disengage,0.5561723113059998
first_quarter_0048_10s,6,0.13333333333333333,0.9591479170272448,0.6149134983619055,0,Highly Disengage,2,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333,1,0.16666666666666666,1,Disengage,0.2924559414386749,0,Highly Disengage,0.428013801574707,2,Engage,0.8353667259216309,2,Engage,0.9970431923866272,3,Highly Engage,0.4879873991012573,0,Highly Disengage,0.6486139297485352
first_quarter_0049_10s,6,0.2,0.792481250360578,0.6749087671438853,1,Disengage,2,0,0.0,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.414272665977478,3,Highly Engage,0.7647980451583862,2,Engage,0.7854243516921997,1,Disengage,0.8400606513023376,2,Engage,0.6628140211105347,1,Disengage,0.5820828676223755
first_quarter_0058_10s,6,0.4666666666666667,0.4591479170272447,0.65086663266023,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.3038940131664276,2,Engage,0.4822349548339844,2,Engage,0.8832029104232788,1,Disengage,0.8417122960090637,2,Engage,0.5741867423057556,1,Disengage,0.8199688792228699
first_quarter_0059_10s,6,0.6666666666666666,0.32501121082417705,0.5743166506290436,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.2898933887481689,2,Engage,0.3742818832397461,2,Engage,0.5061900615692139,2,Engage,0.9337241649627686,2,Engage,0.5229659080505371,1,Disengage,0.8188444972038269
first_quarter_0061_10s,6,0.26666666666666666,0.7295739585136225,0.7946507235368093,0,Highly Disengage,3,3,0.5,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0,Highly Disengage,0.7247714996337891,0,Highly Disengage,0.9618698358535768,2,Engage,0.541593611240387,0,Highly Disengage,0.8559793829917908,2,Engage,0.7187248468399048,1,Disengage,0.9649651646614076
first_quarter_0062_10s,6,0.26666666666666666,0.7295739585136225,0.6063262671232224,3,Highly Engage,3,0,0.0,2,0.3333333333333333,1,0.16666666666666666,3,0.5,3,Highly Engage,0.3715667724609375,3,Highly Engage,0.4290731251239776,2,Engage,0.7635990381240845,1,Disengage,0.7633081078529358,3,Highly Engage,0.5507034063339233,1,Disengage,0.7597071528434753
first_quarter_0072_10s,6,0.2,0.792481250360578,0.6501064499219259,1,Disengage,2,0,0.0,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.3907477259635925,3,Highly Engage,0.8485105037689209,2,Engage,0.5668512582778931,1,Disengage,0.7217244505882263,2,Engage,0.8057459592819214,1,Disengage,0.567058801651001
first_quarter_0134_10s,6,0.26666666666666666,0.7295739585136223,0.6964474221070608,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,0,Highly Disengage,0.3575156927108764,2,Engage,0.4795117974281311,2,Engage,0.9070667028427124,2,Engage,0.9999974966049194,3,Highly Engage,0.6122095584869385,0,Highly Disengage,0.8223832845687866
first_quarter_0135_10s,6,0.13333333333333333,0.9591479170272448,0.7363776961962382,1,Disengage,2,1,0.16666666666666666,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666,0,Highly Disengage,0.6649526953697205,3,Highly Engage,0.6789367198944092,1,Disengage,0.5522791743278503,2,Engage,0.9968335032463074,2,Engage,0.7635618448257446,1,Disengage,0.7617022395133972
first_quarter_0139_10s,6,0.26666666666666666,0.7295739585136223,0.6514286498228709,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,0,Highly Disengage,0.909503698348999,2,Engage,0.3707977831363678,2,Engage,0.4965961277484894,2,Engage,0.9999265670776368,3,Highly Engage,0.409603476524353,0,Highly Disengage,0.7221442461013794
first_quarter_0143_10s,6,0.6666666666666666,0.32501121082417705,0.6624132047096888,0,Highly Disengage,5,5,0.8333333333333334,0,0.0,1,0.16666666666666666,0,0.0,0,Highly Disengage,0.3455792665481567,0,Highly Disengage,0.9694190621376038,0,Highly Disengage,0.7441527247428894,0,Highly Disengage,0.7946977615356445,2,Engage,0.4726086556911468,0,Highly Disengage,0.6480217576026917
first_quarter_0148_10s,6,0.6666666666666666,0.32501121082417705,0.7035120328267416,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.2898933887481689,2,Engage,0.4450839757919311,2,Engage,0.662195086479187,2,Engage,0.9937492609024048,2,Engage,0.848779022693634,1,Disengage,0.9813714623451232
first_quarter_0151_10s,6,0.26666666666666666,0.7295739585136225,0.7234833240509033,2,Engage,3,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.0,0,Highly Disengage,0.3986797332763672,0,Highly Disengage,0.8005040287971497,2,Engage,0.6942347884178162,2,Engage,0.9999516010284424,2,Engage,0.7320239543914795,1,Disengage,0.715505838394165
first_quarter_0152_10s,6,0.2,0.8962406251802889,0.5806044687827429,2,Engage,3,1,0.16666666666666666,1,0.16666666666666666,3,0.5,1,0.16666666666666666,1,Disengage,0.289381593465805,2,Engage,0.29181569814682,2,Engage,0.6628901362419128,2,Engage,0.9989271759986876,3,Highly Engage,0.4367226958274841,0,Highly Disengage,0.8038895130157471
first_quarter_0156_10s,6,0.6666666666666666,0.32501121082417705,0.6516050348679224,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.3138925731182098,2,Engage,0.5367037057876587,2,Engage,0.5863316059112549,2,Engage,0.999316930770874,2,Engage,0.8137508630752563,1,Disengage,0.659634530544281
first_quarter_0157_10s,6,0.2,0.8962406251802889,0.5656148542960485,2,Engage,3,1,0.16666666666666666,1,0.16666666666666666,3,0.5,1,0.16666666666666666,2,Engage,0.2898933887481689,0,Highly Disengage,0.6698520183563232,3,Highly Engage,0.5202881693840027,2,Engage,0.9484767317771912,2,Engage,0.5836806297302246,1,Disengage,0.3814981877803802
first_quarter_0163_10s,6,0.13333333333333333,0.9591479170272448,0.6834198186794916,0,Highly Disengage,2,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333,1,0.16666666666666666,1,Disengage,0.2880279421806335,0,Highly Disengage,0.7767180800437927,2,Engage,0.7206517457962036,2,Engage,0.996584177017212,3,Highly Engage,0.4899168908596039,0,Highly Disengage,0.8286200761795044
first_quarter_0164_10s,6,0.4666666666666667,0.4591479170272447,0.85586549838384,3,Highly Engage,4,0,0.0,0,0.0,2,0.3333333333333333,4,0.6666666666666666,3,Highly Engage,0.9344958662986756,3,Highly Engage,0.8583514094352722,3,Highly Engage,0.8676608800888062,3,Highly Engage,0.9998352527618408,2,Engage,0.792341411113739,2,Engage,0.6825081706047058
first_quarter_0169_10s,6,0.26666666666666666,0.7295739585136225,0.6495724568764368,2,Engage,3,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.0,0,Highly Disengage,0.9079263210296632,1,Disengage,0.4111846685409546,2,Engage,0.6074537038803101,2,Engage,0.972324013710022,2,Engage,0.4788566529750824,0,Highly Disengage,0.5196893811225891
first_quarter_0173_10s,6,0.26666666666666666,0.7295739585136225,0.7713181475798289,2,Engage,3,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.0,0,Highly Disengage,0.750995397567749,0,Highly Disengage,0.5304006338119507,2,Engage,0.5445200800895691,2,Engage,0.9944226145744324,2,Engage,0.8773635625839233,1,Disengage,0.9302065968513488
first_quarter_0179_10s,6,0.26666666666666666,0.7295739585136223,0.7016830444335938,2,Engage,3,0,0.0,2,0.3333333333333333,3,0.5,1,0.16666666666666666,1,Disengage,0.418499231338501,3,Highly Engage,0.7260876297950745,2,Engage,0.7976465821266174,2,Engage,0.4847443699836731,2,Engage,0.8886945247650146,1,Disengage,0.8944259285926819
first_quarter_0182_10s,6,0.26666666666666666,0.7295739585136223,0.6643760800361633,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,0,Highly Disengage,0.9245898723602296,2,Engage,0.4673672318458557,2,Engage,0.4368990659713745,2,Engage,0.98574036359787,3,Highly Engage,0.5133233666419983,0,Highly Disengage,0.6583365797996521
first_quarter_0185_10s,6,0.4,0.6258145836939114,0.6838486641645432,2,Engage,4,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.0,0,Highly Disengage,0.9364394545555116,2,Engage,0.3915848135948181,2,Engage,0.7400126457214355,2,Engage,0.9350248575210572,2,Engage,0.422762781381607,1,Disengage,0.6772674322128296
first_quarter_0186_10s,6,0.4666666666666667,0.4591479170272447,0.6346800923347473,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.4894790649414062,3,Highly Engage,0.5922065377235413,2,Engage,0.5712935924530029,2,Engage,0.7062625288963318,2,Engage,0.8355460166931152,2,Engage,0.6132928133010864
first_quarter_0187_10s,6,0.4,0.6258145836939114,0.6163536310195923,2,Engage,4,1,0.16666666666666666,0,0.0,4,0.6666666666666666,1,0.16666666666666666,2,Engage,0.2875809669494629,2,Engage,0.424798846244812,2,Engage,0.7849822640419006,2,Engage,0.9843540191650392,3,Highly Engage,0.4830330610275268,0,Highly Disengage,0.7333726286888123
first_quarter_0193_10s,6,0.4,0.6258145836939114,0.6228433350721995,2,Engage,4,0,0.0,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,2,Engage,0.2898933887481689,2,Engage,0.5249228477478027,2,Engage,0.8432314991950989,2,Engage,0.9925605654716492,3,Highly Engage,0.4607387185096741,1,Disengage,0.6257129907608032
first_quarter_0194_10s,6,0.6666666666666666,0.32501121082417705,0.7259326130151749,2,Engage,5,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,2,Engage,0.3563320338726043,3,Highly Engage,0.8196771740913391,2,Engage,0.7107973098754883,2,Engage,0.82288658618927,2,Engage,0.873218834400177,2,Engage,0.7726837396621704
first_quarter_0208_10s,6,0.26666666666666666,0.7295739585136223,0.6897679219643275,1,Disengage,3,2,0.3333333333333333,3,0.5,1,0.16666666666666666,0,0.0,0,Highly Disengage,0.5182206630706787,0,Highly Disengage,0.9262725710868835,1,Disengage,0.3873683512210846,1,Disengage,0.7285860776901245,2,Engage,0.646416962146759,1,Disengage,0.9317429065704346
first_quarter_0211_10s,6,0.4,0.6258145836939114,0.6263048152128855,3,Highly Engage,4,1,0.16666666666666666,0,0.0,1,0.16666666666666666,4,0.6666666666666666,3,Highly Engage,0.4487651586532593,3,Highly Engage,0.776222825050354,2,Engage,0.5413771867752075,3,Highly Engage,0.7350375056266785,3,Highly Engage,0.5207774639129639,0,Highly Disengage,0.7356487512588501
first_quarter_0213_10s,6,0.4,0.6258145836939114,0.6086693505446116,2,Engage,4,1,0.16666666666666666,0,0.0,4,0.6666666666666666,1,0.16666666666666666,3,Highly Engage,0.5896199941635132,2,Engage,0.3733082413673401,2,Engage,0.3925632834434509,2,Engage,0.9999997615814208,2,Engage,0.5458943843841553,0,Highly Disengage,0.7506304383277893
first_quarter_0214_10s,6,0.2,0.792481250360578,0.6289120415846506,1,Disengage,2,0,0.0,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.4061543941497803,1,Disengage,0.4270268678665161,3,Highly Engage,0.8005436062812805,2,Engage,0.8373454809188843,2,Engage,0.615439772605896,1,Disengage,0.6869621276855469
first_quarter_0217_10s,6,0.4,0.5,0.6798108766476313,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,2,Engage,0.3096073567867279,2,Engage,0.4809296727180481,1,Disengage,0.6790878176689148,1,Disengage,0.9280415177345276,2,Engage,0.8392758369445801,1,Disengage,0.8419230580329895
first_quarter_0218_10s,6,0.4,0.6258145836939114,0.6016881714264551,3,Highly Engage,4,1,0.16666666666666666,0,0.0,1,0.16666666666666666,4,0.6666666666666666,3,Highly Engage,0.5273216962814331,3,Highly Engage,0.346205323934555,2,Engage,0.4945679903030395,3,Highly Engage,0.9999502897262572,3,Highly Engage,0.5060281753540039,0,Highly Disengage,0.7360555529594421
first_quarter_0219_10s,6,0.4,0.6258145836939114,0.6293533047040304,2,Engage,4,0,0.0,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,1,Disengage,0.3561803996562958,2,Engage,0.4191499054431915,2,Engage,0.4874646663665771,3,Highly Engage,0.910527229309082,2,Engage,0.9035382270812988,2,Engage,0.6992594003677368
first_quarter_0222_10s,6,0.26666666666666666,0.7295739585136225,0.6717967341343561,2,Engage,3,0,0.0,1,0.16666666666666666,3,0.5,2,0.3333333333333333,3,Highly Engage,0.4046083092689514,2,Engage,0.4697082936763763,2,Engage,0.820036768913269,3,Highly Engage,0.9873358607292176,2,Engage,0.7772509455680847,1,Disengage,0.571840226650238
first_quarter_0228_10s,6,0.2,0.792481250360578,0.6489502191543579,0,Highly Disengage,2,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,Highly Disengage,0.3647616803646087,2,Engage,0.6287180781364441,0,Highly Disengage,0.4617600739002228,1,Disengage,0.8689171671867371,2,Engage,0.6598739624023438,1,Disengage,0.909670352935791
first_quarter_0229_10s,6,0.26666666666666666,0.7295739585136223,0.6769587347904841,1,Disengage,3,0,0.0,3,0.5,2,0.3333333333333333,1,0.16666666666666666,1,Disengage,0.2871829569339752,3,Highly Engage,0.6475717425346375,2,Engage,0.8796597719192505,1,Disengage,0.8038882613182068,2,Engage,0.7954118847846985,1,Disengage,0.6480377912521362
first_quarter_0230_10s,6,0.2,0.8962406251802889,0.669583464662234,0,Highly Disengage,3,3,0.5,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,Highly Disengage,0.6156743168830872,1,Disengage,0.4489933848381042,0,Highly Disengage,0.8988015055656433,2,Engage,0.862244188785553,3,Highly Engage,0.4993167817592621,0,Highly Disengage,0.6924706101417542
first_quarter_0231_10s,6,0.4666666666666667,0.4591479170272447,0.6356645127137502,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.2898933887481689,1,Disengage,0.5112178325653076,2,Engage,0.6835931539535522,2,Engage,0.9532390832901,2,Engage,0.7155956029891968,1,Disengage,0.6604480147361755
first_quarter_0235_10s,6,0.26666666666666666,0.7295739585136225,0.5755841135978699,2,Engage,3,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0,0.0,2,Engage,0.4308697283267975,1,Disengage,0.4416002929210663,1,Disengage,0.3487001359462738,2,Engage,0.9998472929000854,2,Engage,0.476163238286972,0,Highly Disengage,0.7563239932060242
first_quarter_0237_10s,6,0.4,0.5,0.6707566926876704,0,Highly Disengage,3,3,0.5,0,0.0,3,0.5,0,0.0,0,Highly Disengage,0.8797709345817566,0,Highly Disengage,0.556232213973999,2,Engage,0.6703240275382996,2,Engage,0.9372007846832277,2,Engage,0.4777347147464752,0,Highly Disengage,0.5032774806022644
first_quarter_0238_10s,6,0.2,0.8962406251802889,0.7413304299116135,0,Highly Disengage,3,3,0.5,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,Highly Disengage,0.9885095953941344,0,Highly Disengage,0.9493473768234252,1,Disengage,0.4803268611431122,2,Engage,0.6516647338867188,3,Highly Engage,0.7052779197692871,0,Highly Disengage,0.6728560924530029
first_quarter_0244_10s,6,0.4,0.6258145836939114,0.5861978282531103,2,Engage,4,1,0.16666666666666666,0,0.0,4,0.6666666666666666,1,0.16666666666666666,2,Engage,0.2898933887481689,2,Engage,0.4954216480255127,2,Engage,0.5522230267524719,2,Engage,0.9997504353523254,3,Highly Engage,0.4637191593647003,0,Highly Disengage,0.7161793112754822
first_quarter_0246_10s,6,0.26666666666666666,0.7295739585136225,0.595701148112615,2,Engage,3,1,0.16666666666666666,0,0.0,3,0.5,2,0.3333333333333333,3,Highly Engage,0.381371796131134,2,Engage,0.5077617764472961,2,Engage,0.3844152688980102,2,Engage,0.9999922513961792,3,Highly Engage,0.4521960616111755,0,Highly Disengage,0.8484697341918945
first_quarter_0247_10s,6,0.26666666666666666,0.7295739585136223,0.587998112042745,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,3,Highly Engage,0.4547361731529236,2,Engage,0.3451936841011047,0,Highly Disengage,0.4767631292343139,2,Engage,0.999874711036682,2,Engage,0.701039731502533,0,Highly Disengage,0.5503812432289124
first_quarter_0250_10s,6,0.4666666666666667,0.4591479170272447,0.5196886708339056,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.3119036555290222,2,Engage,0.4317547678947449,1,Disengage,0.3447620570659637,1,Disengage,0.9842292070388794,2,Engage,0.5185077786445618,1,Disengage,0.5269745588302612
first_quarter_0252_10s,6,0.13333333333333333,0.9591479170272448,0.6268721967935562,1,Disengage,2,1,0.16666666666666666,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666,3,Highly Engage,0.3656676113605499,1,Disengage,0.5726330876350403,2,Engage,0.5353917479515076,1,Disengage,0.9469625353813172,2,Engage,0.6301358342170715,0,Highly Disengage,0.7104423642158508
first_quarter_0255_10s,6,0.2,0.792481250360578,0.627678339680036,0,Highly Disengage,2,2,0.3333333333333333,0,0.0,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.377837210893631,0,Highly Disengage,0.520739734172821,3,Highly Engage,0.5462666749954224,2,Engage,0.9940314888954164,2,Engage,0.6090165972709656,0,Highly Disengage,0.7181783318519592
first_quarter_0259_10s,6,0.4666666666666667,0.4591479170272447,0.6289324363072714,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.2898933887481689,1,Disengage,0.3964847922325134,2,Engage,0.609125554561615,2,Engage,0.96805602312088,2,Engage,0.7312781810760498,1,Disengage,0.7787566781044006
first_quarter_0260_10s,6,0.26666666666666666,0.7295739585136225,0.64250415066878,1,Disengage,3,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0,0.0,1,Disengage,0.2911765277385711,1,Disengage,0.4941147565841675,0,Highly Disengage,0.4395562410354614,2,Engage,0.964773952960968,2,Engage,0.7243709564208984,1,Disengage,0.9410324692726136
