clip_id,agreement_rate,mean_confidence,majority_label
video10_45_person10,0.333333,0.5236760526895523,Disengage
video10_46_person11,0.833333,0.5444529056549072,Engage
video10_48_person15,1.0,0.8414089878400167,Highly Engage
video10_48_person26,1.0,0.6330277323722839,Disengage
video10_48_person3,1.0,0.672033374508222,Engage
video10_48_person5,1.0,0.7309078723192215,Engage
video10_49_person17,0.666667,0.5784441381692886,Disengage
video10_49_person26,0.666667,0.52747875948747,Disengage
video10_51_person0,0.5,0.6502743909756342,Engage
video10_51_person14,0.666667,0.5911124249299368,Disengage
video10_51_person30,0.833333,0.5319026460250219,Engage
video10_52_person19,0.666667,0.8018136471509933,Highly Disengage
video10_52_person27,0.833333,0.5907427072525024,Engage
video10_52_person30,1.0,0.5209640463193258,Engage
video10_53_person27,0.5,0.5343524316946665,Disengage
video10_53_person30,1.0,0.5325420449177424,Engage
video10_54_person15,0.666667,0.5460714201132456,Disengage
video10_54_person7,1.0,0.7262288232644399,Disengage
video10_55_person27,0.5,0.5758121659358343,Engage
video10_59_person3,1.0,0.6246712257464727,Engage
video10_60_person9,0.833333,0.6794553101062775,Disengage
video10_61_person10,0.666667,0.4923509508371353,Engage
video10_61_person11,0.833333,0.7058554043372472,Disengage
video10_61_person13,1.0,0.7593575020631155,Engage
video10_61_person7,0.833333,0.7414010713497797,Disengage
video10_63_person2,1.0,0.7330773323774338,Disengage
video10_63_person23,0.666667,0.578823318084081,Disengage
video10_64_person26,0.5,0.5921327769756317,Engage
video10_64_person8,0.5,0.5975425491730372,Disengage
video10_65_person0,0.666667,0.7476108968257904,Highly Disengage
video10_65_person11,0.833333,0.5952392965555191,Disengage
video10_65_person15,1.0,0.7210711489121119,Engage
video10_69_person18,1.0,0.7958763142426809,Highly Engage
video10_6_person14,0.666667,0.59335624674956,Disengage
video10_6_person7,0.5,0.6917943954467773,Disengage
video10_70_person2,0.666667,0.6445671916007996,Engage
video10_70_person9,0.666667,0.56353327135245,Engage
video10_71_person15,0.5,0.5517983585596085,Engage
video10_72_person14,0.833333,0.5401797244946162,Disengage
video10_72_person7,1.0,0.8741148511568705,Disengage
video10_73_person0,1.0,0.8346304893493652,Highly Disengage
video10_73_person1,1.0,0.7535856167475382,Disengage
video10_73_person3,1.0,0.6436702261368433,Engage
video10_74_person15,0.666667,0.5949267596006393,Disengage
video10_75_person10,0.5,0.5436262885729471,Engage
video10_75_person11,0.833333,0.5400837361812592,Disengage
video10_75_person27,0.666667,0.5931090712547302,Engage
video10_75_person5,0.666667,0.6236128906408945,Engage
video10_76_person27,0.833333,0.5297452708085378,Engage
video10_76_person3,1.0,0.7063132623831431,Engage
video10_76_person30,0.666667,0.521150807539622,Disengage
video10_77_person0,0.333333,0.5498097687959671,Disengage
video10_77_person13,0.833333,0.6714957654476166,Engage
video10_77_person3,1.0,0.7094686180353165,Engage
video10_77_person9,0.666667,0.5090967764457067,Disengage
video10_79_person10,0.833333,0.5852703998486201,Highly Engage
video10_79_person26,0.333333,0.6070126195748647,Disengage
video10_80_person15,0.333333,0.6409355650345484,Disengage
video10_80_person9,1.0,0.6813629219929377,Disengage
video10_81_person13,0.833333,0.7381923248370489,Engage
video10_81_person2,0.666667,0.5664576937754949,Engage
video10_82_person10,0.833333,0.6447417338689169,Engage
video10_82_person15,0.833333,0.6016468405723572,Engage
video10_82_person27,0.5,0.5610536336898804,Disengage
video10_82_person30,0.5,0.525266245007515,Disengage
video10_83_person12,1.0,0.5793905307849249,Engage
video10_83_person18,0.833333,0.586323544383049,Engage
video10_83_person35,0.666667,0.6395852863788605,Engage
video10_83_person5,0.666667,0.5827790101369222,Engage
video10_83_person9,0.833333,0.5649862587451935,Disengage
video10_84_person7,0.666667,0.682961622873942,Disengage
video10_85_person10,0.666667,0.6326215813557307,Engage
video10_85_person15,0.333333,0.5366024623314539,Disengage
video10_86_person11,0.833333,0.701276625196139,Highly Engage
video10_87_person11,0.5,0.577812468012174,Highly Engage
video10_87_person18,1.0,0.7099214692910513,Engage
video10_87_person19,1.0,0.9549525479475657,Highly Engage
video10_87_person2,1.0,0.6231562048196793,Engage
video10_87_person9,0.666667,0.5937637835741043,Disengage
video10_88_person19,0.833333,0.7934084782997767,Highly Engage
video10_88_person7,0.5,0.5994356622298559,Disengage
video10_89_person10,0.833333,0.5878991484642029,Engage
video10_89_person12,0.833333,0.667163168390592,Engage
video10_89_person19,1.0,0.8207498689492544,Highly Engage
video10_89_person7,0.333333,0.6971051196257273,Disengage
video10_8_person13,0.833333,0.6870981852213541,Engage
video10_8_person15,0.5,0.7217525194088618,Disengage
video10_90_person10,0.833333,0.7488247056802114,Highly Engage
video10_90_person33,0.833333,0.4991551985343297,Disengage
video10_90_person36,0.833333,0.4991551985343297,Disengage
video10_90_person5,0.666667,0.6941459675629934,Engage
video10_90_person7,0.5,0.5185660819212595,Disengage
video10_91_person10,1.0,0.6563863406578699,Engage
video10_91_person12,0.666667,0.515342652797699,Engage
video10_91_person3,1.0,0.7022117922703425,Engage
video10_94_person13,1.0,0.5836247851451238,Engage
video10_94_person7,0.666667,0.6191580891609192,Disengage
video10_94_person9,0.833333,0.6015707403421402,Disengage
video10_95_person6,0.5,0.603744293252627,Disengage
video10_95_person7,0.5,0.6317885319391886,Disengage
video10_96_person1,0.666667,0.6146222501993179,Disengage
video10_97_person10,0.666667,0.6670155177513758,Engage
video10_97_person13,0.833333,0.6417817175388336,Engage
video10_97_person2,0.833333,0.6383355806271235,Engage
video10_98_person7,0.666667,0.7189221332470576,Highly Disengage
video10_99_person12,0.666667,0.7774552404880524,Disengage
video14_10_person14,0.833333,0.6996856232484182,Engage
video14_11_person2,0.833333,0.5463226735591888,Engage
video14_11_person8,0.666667,0.5987183302640915,Engage
video14_12_person10,0.5,0.6106117864449819,Engage
video14_13_person6,0.833333,0.4960048794746399,Disengage
video14_14_person0,0.5,0.562642052769661,Engage
video14_15_person6,0.666667,0.6004670361677805,Disengage
video14_16_person0,0.833333,0.5597058037916819,Engage
video14_16_person12,1.0,0.6012400438388189,Disengage
video14_16_person14,0.833333,0.5951511412858963,Disengage
video14_16_person15,0.5,0.5159594267606735,Engage
video14_16_person16,0.666667,0.518073782324791,Disengage
video14_17_person15,1.0,0.5341987957557043,Disengage
video14_17_person5,0.666667,0.5770655224720637,Engage
video14_18_person8,0.5,0.6524634261926016,Disengage
video14_19_person18,1.0,0.6908148229122162,Engage
video14_20_person0,0.666667,0.5522891332705816,Highly Engage
video14_21_person19,0.833333,0.6710563997427622,Disengage
video14_22_person11,0.5,0.5957421759764353,Disengage
video14_23_person14,0.833333,0.7499760289986929,Engage
video14_23_person3,0.666667,0.6684486667315165,Engage
video14_23_person5,0.666667,0.7382204383611679,Disengage
video14_24_person14,0.833333,0.6341168433427811,Engage
video14_24_person2,1.0,0.6802978614966074,Engage
video14_24_person3,0.833333,0.6757479757070541,Disengage
video14_25_person10,0.666667,0.5824833909670512,Engage
video14_25_person3,0.5,0.6077324648698171,Highly Disengage
video14_26_person12,1.0,0.5688731422026952,Disengage
video14_27_person12,0.833333,0.5574790636698405,Disengage
video14_27_person14,0.5,0.5480316082636515,Disengage
video14_29_person14,0.833333,0.7500140716632208,Engage
video14_2_person8,0.5,0.6383296350638071,Highly Engage
video14_30_person8,1.0,0.6937295248111089,Engage
video14_31_person14,0.833333,0.7264466236035029,Engage
video14_31_person2,1.0,0.6577627062797546,Engage
video14_31_person8,1.0,0.6724936018387476,Engage
video14_32_person1,1.0,0.7370732029279073,Engage
video14_33_person0,0.5,0.5550680955251058,Engage
video14_33_person11,0.833333,0.7171926647424698,Engage
video14_33_person15,0.833333,0.6462201923131943,Disengage
video14_33_person2,0.666667,0.6471696446339289,Highly Engage
video14_35_person3,0.833333,0.7886965771516165,Disengage
video14_38_person12,0.5,0.5887021124362946,Disengage
video14_38_person16,1.0,0.6683984200159708,Disengage
video14_39_person14,0.833333,0.7137771000464758,Engage
video14_39_person3,0.666667,0.5894986192385355,Disengage
video14_39_person8,0.666667,0.5335349142551422,Engage
video14_40_person11,1.0,0.7330679545799891,Engage
video14_40_person12,0.5,0.637894814213117,Disengage
video14_40_person20,0.833333,0.7628216594457626,Disengage
video14_41_person12,0.833333,0.6363412787516912,Engage
video14_41_person2,1.0,0.6802959740161896,Engage
video14_41_person9,0.666667,0.5149425566196442,Engage
video14_42_person0,0.5,0.6583666255076727,Highly Engage
video14_47_person12,0.5,0.668387254079183,Disengage
video14_47_person16,0.666667,0.6745000928640366,Engage
video14_48_person0,0.666667,0.6770877540111542,Highly Engage
video14_48_person18,1.0,0.7048096905152003,Engage
video14_49_person15,0.666667,0.6074580152829488,Disengage
video14_50_person11,0.833333,0.720117857058843,Engage
video14_50_person16,0.833333,0.5345407972733179,Engage
video14_51_person1,0.666667,0.6755495319763819,Engage
video14_51_person11,0.833333,0.7061797678470612,Engage
video14_51_person9,0.5,0.6771911283334097,Engage
video14_52_person12,0.5,0.7457234710454941,Disengage
video14_53_person14,0.833333,0.7744003882010778,Engage
video14_53_person16,0.833333,0.5507170160611471,Engage
video14_54_person3,0.666667,0.5914499312639236,Engage
video14_56_person1,1.0,0.6128803292910258,Engage
video14_56_person11,0.833333,0.7497823586066564,Engage
video14_56_person3,0.666667,0.6049210925896963,Disengage
video14_57_person1,0.5,0.6590016533931097,Highly Engage
video14_58_person1,0.666667,0.6240780601898829,Engage
video14_58_person16,1.0,0.5479119221369425,Disengage
video14_58_person19,0.833333,0.57778400182724,Disengage
video14_58_person2,1.0,0.6496149599552155,Engage
video14_58_person8,1.0,0.7728379418452581,Engage
video14_59_person12,0.833333,0.5937419732411703,Engage
video14_59_person18,0.666667,0.708215206861496,Highly Engage
video14_5_person10,0.666667,0.5543601661920547,Engage
video14_5_person8,0.833333,0.6334228863318762,Engage
video14_62_person16,0.666667,0.4541397839784622,Disengage
video14_65_person19,0.833333,0.6985751787821451,Engage
video14_66_person14,0.833333,0.5461865017811457,Engage
video14_66_person19,0.833333,0.7092860490083694,Engage
video14_66_person5,1.0,0.738370805978775,Engage
video14_67_person0,0.833333,0.49319034814834595,Engage
video14_68_person11,0.666667,0.6358598917722702,Engage
video14_68_person4,0.833333,0.6046480139096578,Disengage
video14_68_person6,0.833333,0.5068656106789907,Engage
video14_69_person0,0.666667,0.6307820975780487,Engage
video14_69_person4,0.666667,0.6947682499885559,Highly Engage
video14_70_person0,0.666667,0.6448215345541636,Engage
video14_71_person1,0.833333,0.6395753026008606,Disengage
video14_71_person18,0.833333,0.6927700440088908,Engage
video14_72_person19,0.666667,0.614158699909846,Engage
video14_72_person20,0.666667,0.4945032596588135,Disengage
video14_72_person8,0.833333,0.5217022001743317,Engage
video14_7_person14,0.833333,0.6414261957009634,Engage
video14_7_person18,0.833333,0.6421736925840378,Engage
video14_7_person3,0.5,0.5943293273448944,Highly Engage
video14_8_person14,0.5,0.6171939124663671,Highly Engage
video14_8_person17,0.833333,0.7031234552462896,Disengage
video14_9_person0,0.666667,0.6777352591355642,Highly Engage
video14_9_person14,0.833333,0.7366341054439545,Engage
video14_9_person15,0.5,0.6309551199277242,Highly Disengage
video14_9_person16,0.833333,0.5451515714327494,Engage
video15_100_person4,0.666667,0.6171780427296957,Engage
video15_102_person2,0.5,0.6946003536383311,Engage
video15_103_person5,0.833333,0.5549955914417902,Engage
video15_104_person2,0.5,0.5564808448155721,Engage
video15_104_person4,0.833333,0.5950508366028467,Engage
video15_105_person4,0.5,0.6241903950770696,Disengage
video15_107_person4,1.0,0.7776323159535726,Highly Engage
video15_107_person5,0.5,0.6991240680217743,Engage
video15_109_person2,1.0,0.780086542169253,Highly Engage
video15_117_person2,1.0,0.5521757702032725,Engage
video15_117_person4,0.666667,0.5920367936293284,Disengage
video15_124_person2,0.833333,0.7356561521689097,Highly Engage
video15_130_person4,0.5,0.5131501207749048,Highly Engage
video15_130_person5,0.666667,0.634817307194074,Engage
video15_132_person3,0.666667,0.6663635224103928,Disengage
video15_134_person4,0.833333,0.5891736100117365,Disengage
video15_135_person3,0.666667,0.4909133513768514,Disengage
video15_136_person4,0.833333,0.6178108255068461,Disengage
video15_138_person2,1.0,0.8146415253480276,Highly Engage
video15_139_person3,1.0,0.7586014519135157,Engage
video15_140_person5,0.833333,0.7849774857362112,Disengage
video15_141_person4,0.5,0.5928468604882559,Disengage
video15_151_person5,1.0,0.7654726107915243,Disengage
video15_155_person4,0.5,0.6987727383772532,Highly Engage
video15_156_person5,1.0,0.8373354971408844,Disengage
video15_15_person2,0.833333,0.5117857058842977,Engage
video15_160_person5,1.0,0.7933867573738098,Disengage
video15_161_person2,1.0,0.8809033632278442,Highly Engage
video15_168_person3,0.666667,0.6423031638065974,Highly Engage
video15_169_person5,0.833333,0.6659435828526815,Engage
video15_176_person4,0.666667,0.7354582846164703,Highly Engage
video15_182_person2,1.0,0.704486240943273,Engage
video15_187_person4,0.833333,0.6721610724925995,Disengage
video15_189_person2,0.333333,0.6842309286197027,Engage
video15_18_person1,1.0,0.8555515309174856,Disengage
video15_200_person2,0.5,0.5949283192555109,Engage
video15_20_person4,0.5,0.5966160595417023,Disengage
video15_21_person3,0.5,0.6076302379369736,Disengage
video15_23_person2,0.666667,0.5737136999766032,Engage
video15_28_person3,0.5,0.5730237513780594,Disengage
video15_30_person5,0.5,0.6626024891932806,Engage
video15_33_person2,0.666667,0.6562366932630539,Engage
video15_38_person5,0.833333,0.6169022768735886,Engage
video15_49_person4,0.5,0.4604981690645218,Engage
video15_52_person5,1.0,0.6645314743121465,Disengage
video15_56_person3,0.833333,0.6920470843712488,Disengage
video15_56_person4,0.5,0.49589909116427106,Disengage
video15_63_person5,0.833333,0.5672939270734787,Disengage
video15_66_person3,0.5,0.5324468662341436,Engage
video15_69_person3,1.0,0.6054275333881378,Disengage
video15_69_person5,0.833333,0.7973658343156179,Engage
video15_6_person2,0.5,0.6771383682886759,Engage
video15_76_person5,0.666667,0.603676954905192,Engage
video15_78_person3,0.666667,0.5892006804545721,Disengage
video15_79_person4,0.5,0.5326503415902456,Disengage
video15_7_person1,1.0,0.8741325835386912,Disengage
video15_7_person4,0.5,0.49952228367328644,Engage
video15_84_person3,0.833333,0.5040123164653778,Disengage
video15_85_person3,0.833333,0.6249260157346725,Disengage
video15_86_person2,0.5,0.5937783320744833,Engage
video15_86_person3,1.0,0.6617071727911631,Disengage
video15_91_person3,0.833333,0.6674591700236002,Disengage
video15_95_person5,0.833333,0.6622641583283743,Engage
video15_9_person2,0.833333,0.5942385544379553,Highly Engage
video16_0_person3,1.0,0.6775123675664266,Engage
video16_103_person4,0.666667,0.6605856070915858,Engage
video16_105_person4,0.5,0.7766802906990051,Engage
video16_105_person8,1.0,0.7801351447900137,Engage
video16_109_person1,1.0,0.8875733514626821,Highly Engage
video16_109_person5,1.0,0.9336510996023814,Highly Engage
video16_111_person2,0.5,0.504384900132815,Highly Engage
video16_115_person8,0.833333,0.653019517660141,Disengage
video16_116_person1,0.666667,0.6230519314606985,Engage
video16_116_person4,0.833333,0.6163619309663773,Engage
video16_121_person1,0.5,0.5664826730887095,Engage
video16_121_person2,0.666667,0.5021734684705734,Engage
video16_123_person5,1.0,0.6981829802195231,Engage
video16_126_person4,0.5,0.5882820039987564,Disengage
video16_128_person1,0.833333,0.775254487991333,Disengage
video16_133_person2,0.666667,0.44681087136268616,Engage
video16_133_person4,0.5,0.6278974115848541,Disengage
video16_134_person8,1.0,0.7408526142438253,Engage
video16_135_person1,1.0,0.8214581410090128,Highly Engage
video16_137_person1,0.833333,0.7383967141310374,Disengage
video16_139_person8,0.666667,0.7263965258995692,Engage
video16_13_person3,0.666667,0.7101886669794718,Engage
video16_140_person1,0.833333,0.6750477353731791,Disengage
video16_143_person4,0.833333,0.5424400468667349,Disengage
video16_143_person5,0.666667,0.742782990137736,Engage
video16_148_person8,0.666667,0.7624845703442892,Engage
video16_149_person1,0.666667,0.5884747356176376,Disengage
video16_159_person4,0.833333,0.6415777057409286,Highly Engage
video16_160_person4,0.5,0.6006389558315277,Highly Engage
video16_167_person1,0.666667,0.5491817047198614,Engage
video16_172_person5,0.833333,0.7366965711116791,Engage
video16_178_person1,0.833333,0.5567427426576614,Engage
video16_178_person8,0.833333,0.8155686358610789,Engage
video16_191_person8,0.5,0.5725441773732504,Engage
video16_195_person8,1.0,0.6745202591021856,Highly Engage
video16_199_person8,0.833333,0.7270765403906504,Engage
video16_205_person1,0.833333,0.7160182992617289,Highly Engage
video16_207_person5,0.833333,0.787473792831103,Engage
video16_209_person1,0.5,0.5295046418905258,Disengage
video16_214_person8,0.833333,0.7024724086125692,Engage
video16_216_person8,0.833333,0.7512974441051483,Engage
video16_224_person8,1.0,0.8479505479335785,Engage
video16_229_person8,0.666667,0.6154907941818237,Engage
video16_22_person5,0.833333,0.6827153613169988,Disengage
video16_230_person8,1.0,0.7867847084999084,Engage
video16_237_person8,1.0,0.7957605918248495,Engage
video16_238_person8,1.0,0.7764990329742432,Engage
video16_23_person5,0.666667,0.6719879259665807,Disengage
video16_24_person2,0.5,0.4854520907004674,Highly Disengage
video16_24_person4,1.0,0.6857360402743021,Disengage
video16_25_person3,0.833333,0.6896834770838419,Engage
video16_26_person5,1.0,0.7369476606448492,Engage
video16_28_person5,0.833333,0.46989258627096814,Engage
video16_37_person2,0.833333,0.5779875367879868,Highly Engage
video16_40_person2,0.5,0.5269939402739207,Highly Engage
video16_43_person5,0.833333,0.7672523657480875,Engage
video16_44_person8,0.833333,0.7687060137589773,Disengage
video16_45_person8,1.0,0.9132316708564758,Disengage
video16_48_person3,1.0,0.7981936931610107,Disengage
video16_50_person3,0.833333,0.7246934870878855,Engage
video16_50_person5,0.666667,0.5447793106238047,Disengage
video16_54_person5,0.666667,0.7873321771621704,Highly Engage
video16_56_person1,0.5,0.526624341805776,Disengage
video16_56_person5,0.666667,0.7170382539431254,Highly Engage
video16_59_person1,0.666667,0.5681548714637756,Engage
video16_5_person1,0.666667,0.6504185845454534,Highly Engage
video16_64_person5,1.0,0.9499464929103851,Highly Engage
video16_68_person8,1.0,0.8474251727263132,Engage
video16_6_person1,0.833333,0.7263882954915365,Highly Engage
video16_71_person2,0.833333,0.604892815152804,Highly Engage
video16_71_person3,1.0,0.7677025695641836,Engage
video16_71_person4,0.5,0.676686480641365,Highly Engage
video16_73_person3,0.833333,0.5788615345954895,Engage
video16_74_person5,1.0,0.6565567702054977,Engage
video16_76_person2,1.0,0.681317001581192,Highly Engage
video16_76_person4,0.5,0.4938338100910187,Engage
video16_78_person5,0.666667,0.6204747557640076,Engage
video16_83_person1,0.666667,0.6037879933913549,Engage
video16_87_person5,0.666667,0.6468741496404012,Highly Engage
video16_93_person2,0.833333,0.7790069182713827,Highly Engage
video16_96_person2,1.0,0.5239459176858267,Highly Engage
video16_97_person1,0.666667,0.55174953242143,Engage
video18_101_person5,1.0,0.870966782172521,Engage
video18_105_person2,1.0,0.7255514512459437,Highly Engage
video18_108_person2,1.0,0.7551585833231608,Engage
video18_109_person1,1.0,0.805381198724111,Disengage
video18_109_person5,0.833333,0.6867931882540385,Engage
video18_109_person6,0.833333,0.6384336948394775,Engage
video18_10_person7,1.0,0.8693005442619324,Engage
video18_116_person5,0.833333,0.8157976369063059,Engage
video18_117_person8,0.5,0.6687448521455129,Engage
video18_118_person2,0.833333,0.7047079652547836,Engage
video18_118_person3,0.666667,0.7703091452519099,Highly Engage
video18_11_person2,1.0,0.7389175693194071,Engage
video18_11_person3,0.833333,0.6629377802213033,Engage
video18_121_person7,0.833333,0.722853551308314,Engage
video18_122_person5,1.0,0.8342454731464386,Engage
video18_125_person1,0.833333,0.6478723585605621,Engage
video18_126_person1,1.0,0.8452826937039694,Engage
video18_127_person2,1.0,0.7643887102603912,Engage
video18_127_person6,1.0,0.7343880434830984,Engage
video18_12_person1,1.0,0.7452121526002884,Disengage
video18_12_person5,0.833333,0.837031622727712,Engage
video18_131_person3,0.833333,0.599968026081721,Engage
video18_132_person1,0.666667,0.7452887097994486,Engage
video18_132_person4,1.0,0.9055121739705404,Engage
video18_133_person7,0.5,0.7681543529033661,Engage
video18_135_person5,0.666667,0.6612814913193384,Engage
video18_137_person8,0.666667,0.6818966468175253,Highly Engage
video18_139_person1,1.0,0.8082383970419565,Engage
video18_139_person8,0.666667,0.5931357194979986,Engage
video18_13_person2,0.666667,0.6647796829541525,Engage
video18_13_person3,0.833333,0.639235109090805,Engage
video18_143_person3,1.0,0.6538132031758627,Engage
video18_143_person8,0.5,0.5685805231332779,Engage
video18_148_person1,1.0,0.8137112061182658,Disengage
video18_148_person3,0.833333,0.5701411962509155,Engage
video18_149_person4,0.833333,0.6322549482186636,Disengage
video18_150_person8,1.0,0.6440411955118179,Engage
video18_153_person5,0.666667,0.6428458243608475,Engage
video18_156_person6,0.833333,0.6970266054073969,Engage
video18_157_person6,0.666667,0.6564920643965403,Engage
video18_162_person4,1.0,0.7889992296695709,Engage
video18_163_person5,0.833333,0.6779041439294815,Engage
video18_164_person5,1.0,0.7512620886166891,Engage
video18_164_person6,0.833333,0.6849095622698466,Engage
video18_164_person7,1.0,0.8599239389101664,Engage
video18_168_person4,1.0,0.6692435592412949,Engage
video18_169_person1,1.0,0.8822652498881022,Engage
video18_16_person4,0.833333,0.7258234818776449,Engage
video18_16_person5,1.0,0.7477163126071295,Engage
video18_172_person5,0.666667,0.7058317462603251,Highly Engage
video18_172_person7,1.0,0.7735964606205622,Engage
video18_172_person8,0.666667,0.5749736726284027,Engage
video18_174_person4,0.833333,0.7690019806226095,Disengage
video18_176_person6,0.833333,0.6645115514596304,Engage
video18_177_person3,0.666667,0.6522370974222819,Engage
video18_178_person1,1.0,0.9455736577510834,Disengage
video18_178_person6,0.666667,0.5831168790658315,Engage
video18_178_person8,0.5,0.6514591226975123,Engage
video18_179_person7,0.833333,0.8211429119110107,Highly Engage
video18_179_person8,0.5,0.6978877931833267,Highly Engage
video18_180_person2,0.833333,0.6886110703150431,Highly Engage
video18_180_person3,1.0,0.7618255515893301,Engage
video18_182_person5,0.833333,0.6617211103439331,Engage
video18_183_person7,1.0,0.8669989009698232,Engage
video18_184_person1,0.5,0.6133043666680654,Disengage
video18_184_person2,0.833333,0.6388339400291443,Engage
video18_186_person2,0.833333,0.6898297319809595,Engage
video18_187_person6,0.833333,0.698448489109675,Engage
video18_188_person8,0.666667,0.6088536580403646,Highly Disengage
video18_192_person1,0.833333,0.6837900181611379,Engage
video18_192_person3,1.0,0.7247109909852346,Engage
video18_192_person5,0.833333,0.7058577289183935,Engage
video18_193_person4,1.0,0.7430738608042399,Engage
video18_193_person5,0.333333,0.6592012097438177,Disengage
video18_195_person6,1.0,0.7530423700809479,Engage
video18_195_person7,1.0,0.8329849739869436,Engage
video18_196_person1,0.5,0.6958885937929153,Disengage
video18_196_person3,0.666667,0.7457782874504725,Disengage
video18_196_person6,0.833333,0.6665873924891154,Engage
video18_197_person1,0.5,0.6686768631140391,Disengage
video18_198_person3,0.833333,0.6599267224470774,Engage
video18_198_person7,1.0,0.749258796374003,Engage
video18_200_person4,0.833333,0.6824019104242325,Engage
video18_200_person8,0.833333,0.8262827694416046,Highly Engage
video18_204_person1,1.0,0.8597036004066467,Engage
video18_204_person3,0.5,0.6534614463647207,Engage
video18_204_person6,0.833333,0.7652651220560074,Engage
video18_206_person4,1.0,0.863737940788269,Engage
video18_206_person6,0.666667,0.7403188645839691,Highly Engage
video18_206_person7,1.0,0.633943239847819,Engage
video18_206_person8,0.666667,0.6402596533298492,Highly Disengage
video18_207_person6,0.833333,0.6834121445814768,Engage
video18_208_person7,0.833333,0.6453030159076055,Engage
video18_209_person3,0.5,0.6381760189930598,Engage
