clip_id,num_models,agreement_rate,prediction_entropy,mean_confidence,majority_class_id,majority_label,majority_vote_count,vote_count_0_Highly Disengage,vote_proportion_0_Highly Disengage,vote_count_1_Disengage,vote_proportion_1_Disengage,vote_count_2_Engage,vote_proportion_2_Engage,vote_count_3_Highly Engage,vote_proportion_3_Highly Engage,predicted_id__openface_mlp/weighted_ce,predicted_label__openface_mlp/weighted_ce,confidence__openface_mlp/weighted_ce,predicted_id__lstm/weighted_ce,predicted_label__lstm/weighted_ce,confidence__lstm/weighted_ce,predicted_id__transformer/ce,predicted_label__transformer/ce,confidence__transformer/ce,predicted_id__temporal_cnn/weighted_ce,predicted_label__temporal_cnn/weighted_ce,confidence__temporal_cnn/weighted_ce,predicted_id__i3d_mlp/ce,predicted_label__i3d_mlp/ce,confidence__i3d_mlp/ce,predicted_id__openface_tcn_i3d_fusion/ce,predicted_label__openface_tcn_i3d_fusion/ce,confidence__openface_tcn_i3d_fusion/ce
first_quarter_0032_10s,6,0.26666666666666666,0.7295739585136225,0.6814130296309789,3,Highly Engage,3,0,0.0,2,0.3333333333333333,1,0.16666666666666666,3,0.5,3,Highly Engage,0.6076955199241638,3,Highly Engage,0.866507887840271,1,Disengage,0.42238080501556396,3,Highly Engage,0.9670832753181458,2,Engage,0.7274856567382812,1,Disengage,0.49732503294944763
first_quarter_0038_10s,6,0.13333333333333333,0.9591479170272448,0.6040155440568924,0,Highly Disengage,2,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,3,Highly Engage,0.3868161141872406,0,Highly Disengage,0.4775145947933197,1,Disengage,0.37549278140068054,3,Highly Engage,0.9999072551727295,2,Engage,0.527014970779419,0,Highly Disengage,0.8573475480079651
first_quarter_0039_10s,6,0.4,0.6258145836939114,0.6664497951666514,2,Engage,4,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.0,2,Engage,0.28989338874816895,0,Highly Disengage,0.5765250325202942,2,Engage,0.6530852913856506,2,Engage,0.9696574211120605,2,Engage,0.6986556649208069,1,Disengage,0.8108819723129272
first_quarter_0041_10s,6,0.4666666666666667,0.4591479170272447,0.7096521208683649,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.38767096400260925,1,Disengage,0.5261237025260925,2,Engage,0.632996678352356,1,Disengage,0.9387316107749939,2,Engage,0.9146023988723755,1,Disengage,0.8577873706817627
first_quarter_0042_10s,6,0.26666666666666666,0.7295739585136223,0.5590386837720871,1,Disengage,3,2,0.3333333333333333,3,0.5,1,0.16666666666666666,0,0.0,0,Highly Disengage,0.2982018291950226,1,Disengage,0.5203392505645752,0,Highly Disengage,0.380182683467865,1,Disengage,0.6899495124816895,2,Engage,0.6823044419288635,1,Disengage,0.7832543849945068
first_quarter_0044_10s,6,0.4,0.6258145836939114,0.5772584229707718,1,Disengage,4,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,0,0.0,1,Disengage,0.2879795730113983,1,Disengage,0.6309328675270081,0,Highly Disengage,0.538777232170105,1,Disengage,0.8722983598709106,2,Engage,0.5773893594741821,1,Disengage,0.5561731457710266
first_quarter_0048_10s,6,0.13333333333333333,0.9591479170272448,0.6149136225382487,0,Highly Disengage,2,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333,1,0.16666666666666666,1,Disengage,0.29245591163635254,0,Highly Disengage,0.42801380157470703,2,Engage,0.8353667259216309,2,Engage,0.9970431923866272,3,Highly Engage,0.4879874587059021,0,Highly Disengage,0.6486146450042725
first_quarter_0049_10s,6,0.2,0.792481250360578,0.6749086876710256,1,Disengage,2,0,0.0,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.414272665977478,3,Highly Engage,0.7647980451583862,2,Engage,0.7854243516921997,1,Disengage,0.8400606513023376,2,Engage,0.6628139615058899,1,Disengage,0.5820824503898621
first_quarter_0058_10s,6,0.4666666666666667,0.4591479170272447,0.6508666624625524,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.3038940131664276,2,Engage,0.4822349548339844,2,Engage,0.8832029104232788,1,Disengage,0.8417122960090637,2,Engage,0.5741868615150452,1,Disengage,0.8199689388275146
first_quarter_0059_10s,6,0.6666666666666666,0.32501121082417705,0.5743166406949362,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.28989338874816895,2,Engage,0.3742818832397461,2,Engage,0.5061900615692139,2,Engage,0.9337241649627686,2,Engage,0.5229658484458923,1,Disengage,0.8188444972038269
first_quarter_0061_10s,6,0.26666666666666666,0.7295739585136225,0.7946506341298422,0,Highly Disengage,3,3,0.5,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0,Highly Disengage,0.7247707843780518,0,Highly Disengage,0.9618698358535767,2,Engage,0.541593611240387,0,Highly Disengage,0.8559793829917908,2,Engage,0.7187249064445496,1,Disengage,0.964965283870697
first_quarter_0062_10s,6,0.26666666666666666,0.7295739585136225,0.6063262621561686,3,Highly Engage,3,0,0.0,2,0.3333333333333333,1,0.16666666666666666,3,0.5,3,Highly Engage,0.3715670108795166,3,Highly Engage,0.4290730953216553,2,Engage,0.7635990977287292,1,Disengage,0.7633081078529358,3,Highly Engage,0.5507034063339233,1,Disengage,0.7597068548202515
first_quarter_0072_10s,6,0.2,0.792481250360578,0.6501064797242483,1,Disengage,2,0,0.0,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.39074772596359253,3,Highly Engage,0.8485105037689209,2,Engage,0.5668512582778931,1,Disengage,0.7217243313789368,2,Engage,0.8057460784912109,1,Disengage,0.5670589804649353
first_quarter_0134_10s,6,0.26666666666666666,0.7295739585136223,0.6964474618434906,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,0,Highly Disengage,0.357515811920166,2,Engage,0.4795117974281311,2,Engage,0.9070667028427124,2,Engage,0.9999974966049194,3,Highly Engage,0.6122096180915833,0,Highly Disengage,0.8223833441734314
first_quarter_0135_10s,6,0.13333333333333333,0.9591479170272448,0.7363776564598083,1,Disengage,2,1,0.16666666666666666,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666,0,Highly Disengage,0.6649527549743652,3,Highly Engage,0.6789366602897644,1,Disengage,0.5522791743278503,2,Engage,0.9968335032463074,2,Engage,0.7635617852210999,1,Disengage,0.7617020606994629
first_quarter_0139_10s,6,0.26666666666666666,0.7295739585136223,0.6514286746581396,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,0,Highly Disengage,0.9095040559768677,2,Engage,0.3707978129386902,2,Engage,0.4965961277484894,2,Engage,0.9999265670776367,3,Highly Engage,0.4096033573150635,0,Highly Disengage,0.7221441268920898
first_quarter_0143_10s,6,0.6666666666666666,0.32501121082417705,0.6624132047096888,0,Highly Disengage,5,5,0.8333333333333334,0,0.0,1,0.16666666666666666,0,0.0,0,Highly Disengage,0.34557926654815674,0,Highly Disengage,0.9694190621376038,0,Highly Disengage,0.7441527247428894,0,Highly Disengage,0.7946977615356445,2,Engage,0.4726087152957916,0,Highly Disengage,0.6480216979980469
first_quarter_0148_10s,6,0.6666666666666666,0.32501121082417705,0.703512022892634,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.28989338874816895,2,Engage,0.44508397579193115,2,Engage,0.6621950268745422,2,Engage,0.9937492609024048,2,Engage,0.8487791419029236,1,Disengage,0.9813713431358337
first_quarter_0151_10s,6,0.26666666666666666,0.7295739585136225,0.7234833240509033,2,Engage,3,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.0,0,Highly Disengage,0.39867961406707764,0,Highly Disengage,0.8005040287971497,2,Engage,0.6942347884178162,2,Engage,0.9999516010284424,2,Engage,0.7320240139961243,1,Disengage,0.7155058979988098
first_quarter_0152_10s,6,0.2,0.8962406251802889,0.5806044588486353,2,Engage,3,1,0.16666666666666666,1,0.16666666666666666,3,0.5,1,0.16666666666666666,1,Disengage,0.28938162326812744,2,Engage,0.29181569814682007,2,Engage,0.6628901362419128,2,Engage,0.9989271759986877,3,Highly Engage,0.43672260642051697,0,Highly Disengage,0.8038895130157471
first_quarter_0156_10s,6,0.6666666666666666,0.32501121082417705,0.651605024933815,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.31389257311820984,2,Engage,0.5367036461830139,2,Engage,0.5863316655158997,2,Engage,0.999316930770874,2,Engage,0.8137508034706116,1,Disengage,0.659634530544281
first_quarter_0157_10s,6,0.2,0.8962406251802889,0.5656148791313171,2,Engage,3,1,0.16666666666666666,1,0.16666666666666666,3,0.5,1,0.16666666666666666,2,Engage,0.28989338874816895,0,Highly Disengage,0.6698519587516785,3,Highly Engage,0.5202881693840027,2,Engage,0.9484767317771912,2,Engage,0.5836806297302246,1,Disengage,0.38149839639663696
first_quarter_0163_10s,6,0.13333333333333333,0.9591479170272448,0.6834198186794916,0,Highly Disengage,2,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333,1,0.16666666666666666,1,Disengage,0.28802794218063354,0,Highly Disengage,0.7767180800437927,2,Engage,0.7206517457962036,2,Engage,0.9965841770172119,3,Highly Engage,0.4899168908596039,0,Highly Disengage,0.8286200761795044
first_quarter_0164_10s,6,0.4666666666666667,0.4591479170272447,0.8558653692404429,3,Highly Engage,4,0,0.0,0,0.0,2,0.3333333333333333,4,0.6666666666666666,3,Highly Engage,0.9344964027404785,3,Highly Engage,0.8583514094352722,3,Highly Engage,0.8676608800888062,3,Highly Engage,0.9998352527618408,2,Engage,0.7923413515090942,2,Engage,0.6825069189071655
first_quarter_0169_10s,6,0.26666666666666666,0.7295739585136225,0.6495724668105444,2,Engage,3,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.0,0,Highly Disengage,0.9079263210296631,1,Disengage,0.4111846685409546,2,Engage,0.6074537038803101,2,Engage,0.972324013710022,2,Engage,0.4788565933704376,0,Highly Disengage,0.5196895003318787
first_quarter_0173_10s,6,0.26666666666666666,0.7295739585136225,0.7713181475798289,2,Engage,3,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.0,0,Highly Disengage,0.750995397567749,0,Highly Disengage,0.5304006338119507,2,Engage,0.5445200800895691,2,Engage,0.9944226145744324,2,Engage,0.8773635625839233,1,Disengage,0.9302065968513489
first_quarter_0179_10s,6,0.26666666666666666,0.7295739585136223,0.701682984828949,2,Engage,3,0,0.0,2,0.3333333333333333,3,0.5,1,0.16666666666666666,1,Disengage,0.418499231338501,3,Highly Engage,0.7260876297950745,2,Engage,0.7976464629173279,2,Engage,0.48474425077438354,2,Engage,0.8886944055557251,1,Disengage,0.8944259285926819
first_quarter_0182_10s,6,0.26666666666666666,0.7295739585136223,0.6643760005633036,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,0,Highly Disengage,0.9245898723602295,2,Engage,0.4673672318458557,2,Engage,0.4368990659713745,2,Engage,0.9857403635978699,3,Highly Engage,0.5133233666419983,0,Highly Disengage,0.6583361029624939
first_quarter_0185_10s,6,0.4,0.6258145836939114,0.6838486641645432,2,Engage,4,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.0,0,Highly Disengage,0.9364394545555115,2,Engage,0.3915848135948181,2,Engage,0.7400126457214355,2,Engage,0.9350248575210571,2,Engage,0.42276278138160706,1,Disengage,0.6772674322128296
first_quarter_0186_10s,6,0.4666666666666667,0.4591479170272447,0.634680171807607,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.4894793629646301,3,Highly Engage,0.5922065377235413,2,Engage,0.5712935924530029,2,Engage,0.7062625288963318,2,Engage,0.8355460166931152,2,Engage,0.6132929921150208
first_quarter_0187_10s,6,0.4,0.6258145836939114,0.6163535962502161,2,Engage,4,1,0.16666666666666666,0,0.0,4,0.6666666666666666,1,0.16666666666666666,2,Engage,0.2875809371471405,2,Engage,0.424798846244812,2,Engage,0.7849822044372559,2,Engage,0.9843540191650391,3,Highly Engage,0.4830330014228821,0,Highly Disengage,0.7333725690841675
first_quarter_0193_10s,6,0.4,0.6258145836939114,0.6228436579306921,2,Engage,4,0,0.0,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,2,Engage,0.28989338874816895,2,Engage,0.5249229073524475,2,Engage,0.8432316184043884,2,Engage,0.9925605654716492,3,Highly Engage,0.46073856949806213,1,Disengage,0.625714898109436
first_quarter_0194_10s,6,0.6666666666666666,0.32501121082417705,0.7259326030810674,2,Engage,5,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,2,Engage,0.35633209347724915,3,Highly Engage,0.8196771740913391,2,Engage,0.7107973098754883,2,Engage,0.82288658618927,2,Engage,0.8732187151908875,2,Engage,0.7726837396621704
first_quarter_0208_10s,6,0.26666666666666666,0.7295739585136223,0.6897679219643275,1,Disengage,3,2,0.3333333333333333,3,0.5,1,0.16666666666666666,0,0.0,0,Highly Disengage,0.5182209014892578,0,Highly Disengage,0.9262725710868835,1,Disengage,0.3873683512210846,1,Disengage,0.7285861372947693,2,Engage,0.6464169025421143,1,Disengage,0.9317426681518555
first_quarter_0211_10s,6,0.4,0.6258145836939114,0.6263048350811005,3,Highly Engage,4,1,0.16666666666666666,0,0.0,1,0.16666666666666666,4,0.6666666666666666,3,Highly Engage,0.4487650394439697,3,Highly Engage,0.776222825050354,2,Engage,0.5413771867752075,3,Highly Engage,0.7350375056266785,3,Highly Engage,0.5207775831222534,0,Highly Disengage,0.7356488704681396
first_quarter_0213_10s,6,0.4,0.6258145836939114,0.6086694300174713,2,Engage,4,1,0.16666666666666666,0,0.0,4,0.6666666666666666,1,0.16666666666666666,3,Highly Engage,0.589620053768158,2,Engage,0.3733082413673401,2,Engage,0.3925632834434509,2,Engage,0.9999997615814209,2,Engage,0.5458943247795105,0,Highly Disengage,0.7506309151649475
first_quarter_0214_10s,6,0.2,0.792481250360578,0.6289120068152746,1,Disengage,2,0,0.0,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.40615448355674744,1,Disengage,0.4270268678665161,3,Highly Engage,0.8005436062812805,2,Engage,0.8373454809188843,2,Engage,0.6154398322105408,1,Disengage,0.6869617700576782
first_quarter_0217_10s,6,0.4,0.5,0.6798108418782552,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,2,Engage,0.30960720777511597,2,Engage,0.4809296727180481,1,Disengage,0.6790878176689148,1,Disengage,0.928041398525238,2,Engage,0.8392757177352905,1,Disengage,0.8419232368469238
first_quarter_0218_10s,6,0.4,0.6258145836939114,0.601688082019488,3,Highly Engage,4,1,0.16666666666666666,0,0.0,1,0.16666666666666666,4,0.6666666666666666,3,Highly Engage,0.5273211598396301,3,Highly Engage,0.34620532393455505,2,Engage,0.4945679306983948,3,Highly Engage,0.9999502897262573,3,Highly Engage,0.5060281157493591,0,Highly Disengage,0.7360556721687317
first_quarter_0219_10s,6,0.4,0.6258145836939114,0.6293531954288483,2,Engage,4,0,0.0,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,1,Disengage,0.3561803996562958,2,Engage,0.41914990544319153,2,Engage,0.48746466636657715,3,Highly Engage,0.9105272889137268,2,Engage,0.9035383462905884,2,Engage,0.69925856590271
first_quarter_0222_10s,6,0.26666666666666666,0.7295739585136225,0.6717967838048935,2,Engage,3,0,0.0,1,0.16666666666666666,3,0.5,2,0.3333333333333333,3,Highly Engage,0.4046083092689514,2,Engage,0.46970829367637634,2,Engage,0.820036768913269,3,Highly Engage,0.9873358607292175,2,Engage,0.7772510051727295,1,Disengage,0.5718404650688171
first_quarter_0228_10s,6,0.2,0.792481250360578,0.6489503383636475,0,Highly Disengage,2,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,Highly Disengage,0.3647620975971222,2,Engage,0.6287180781364441,0,Highly Disengage,0.46176013350486755,1,Disengage,0.8689171671867371,2,Engage,0.659873902797699,1,Disengage,0.9096706509590149
first_quarter_0229_10s,6,0.26666666666666666,0.7295739585136223,0.6769591122865677,1,Disengage,3,0,0.0,3,0.5,2,0.3333333333333333,1,0.16666666666666666,1,Disengage,0.28718289732933044,3,Highly Engage,0.6475717425346375,2,Engage,0.8796597719192505,1,Disengage,0.8038883805274963,2,Engage,0.7954118847846985,1,Disengage,0.6480399966239929
first_quarter_0230_10s,6,0.2,0.8962406251802889,0.6695835888385773,0,Highly Disengage,3,3,0.5,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,Highly Disengage,0.6156743764877319,1,Disengage,0.44899341464042664,0,Highly Disengage,0.8988014459609985,2,Engage,0.862244188785553,3,Highly Engage,0.4993167817592621,0,Highly Disengage,0.6924713253974915
first_quarter_0231_10s,6,0.4666666666666667,0.4591479170272447,0.6356643040974935,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.28989338874816895,1,Disengage,0.5112178921699524,2,Engage,0.6835931539535522,2,Engage,0.9532390832901001,2,Engage,0.7155954837799072,1,Disengage,0.66044682264328
first_quarter_0235_10s,6,0.26666666666666666,0.7295739585136225,0.5755841235319773,2,Engage,3,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0,0.0,2,Engage,0.4308696389198303,1,Disengage,0.44160032272338867,1,Disengage,0.3487001359462738,2,Engage,0.9998472929000854,2,Engage,0.4761633574962616,0,Highly Disengage,0.7563239932060242
first_quarter_0237_10s,6,0.4,0.5,0.6707566430171331,0,Highly Disengage,3,3,0.5,0,0.0,3,0.5,0,0.0,0,Highly Disengage,0.8797710537910461,0,Highly Disengage,0.556232213973999,2,Engage,0.6703240275382996,2,Engage,0.9372007846832275,2,Engage,0.47773465514183044,0,Highly Disengage,0.5032771229743958
first_quarter_0238_10s,6,0.2,0.8962406251802889,0.7413305093844732,0,Highly Disengage,3,3,0.5,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,Highly Disengage,0.9885097146034241,0,Highly Disengage,0.9493473768234253,1,Disengage,0.4803268015384674,2,Engage,0.6516647338867188,3,Highly Engage,0.7052779793739319,0,Highly Disengage,0.6728564500808716
first_quarter_0244_10s,6,0.4,0.6258145836939114,0.5861977438131968,2,Engage,4,1,0.16666666666666666,0,0.0,4,0.6666666666666666,1,0.16666666666666666,2,Engage,0.28989338874816895,2,Engage,0.4954216480255127,2,Engage,0.5522230267524719,2,Engage,0.9997504353523254,3,Highly Engage,0.4637190103530884,0,Highly Disengage,0.7161789536476135
first_quarter_0246_10s,6,0.26666666666666666,0.7295739585136225,0.5957011381785074,2,Engage,3,1,0.16666666666666666,0,0.0,3,0.5,2,0.3333333333333333,3,Highly Engage,0.38137170672416687,2,Engage,0.5077617764472961,2,Engage,0.38441526889801025,2,Engage,0.9999922513961792,3,Highly Engage,0.45219627022743225,0,Highly Disengage,0.8484695553779602
first_quarter_0247_10s,6,0.26666666666666666,0.7295739585136223,0.5879981418450674,2,Engage,3,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,3,Highly Engage,0.4547361731529236,2,Engage,0.34519368410110474,0,Highly Disengage,0.47676318883895874,2,Engage,0.9998747110366821,2,Engage,0.701039731502533,0,Highly Disengage,0.5503813624382019
first_quarter_0250_10s,6,0.4666666666666667,0.4591479170272447,0.5196886012951533,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.31190353631973267,2,Engage,0.4317547678947449,1,Disengage,0.34476205706596375,1,Disengage,0.984229326248169,2,Engage,0.5185077786445618,1,Disengage,0.5269741415977478
first_quarter_0252_10s,6,0.13333333333333333,0.9591479170272448,0.6268721868594488,1,Disengage,2,1,0.16666666666666666,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666,3,Highly Engage,0.36566755175590515,1,Disengage,0.5726330876350403,2,Engage,0.5353917479515076,1,Disengage,0.9469625353813171,2,Engage,0.6301359534263611,0,Highly Disengage,0.7104422450065613
first_quarter_0255_10s,6,0.2,0.792481250360578,0.6276783893505732,0,Highly Disengage,2,2,0.3333333333333333,0,0.0,2,0.3333333333333333,2,0.3333333333333333,3,Highly Engage,0.3778373897075653,0,Highly Disengage,0.520739734172821,3,Highly Engage,0.5462666749954224,2,Engage,0.9940314888954163,2,Engage,0.6090166568756104,0,Highly Disengage,0.718178391456604
first_quarter_0259_10s,6,0.4666666666666667,0.4591479170272447,0.628932386636734,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.28989338874816895,1,Disengage,0.3964847922325134,2,Engage,0.609125554561615,2,Engage,0.9680560231208801,2,Engage,0.7312779426574707,1,Disengage,0.7787566184997559
first_quarter_0260_10s,6,0.26666666666666666,0.7295739585136225,0.6425041308005651,1,Disengage,3,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0,0.0,1,Disengage,0.29117652773857117,1,Disengage,0.49411481618881226,0,Highly Disengage,0.43955618143081665,2,Engage,0.964773952960968,2,Engage,0.7243709564208984,1,Disengage,0.941032350063324
